ticker,marketCap,enterpriseValue,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,enterpriseToEbitda,returnOnEquity,returnOnAssets,grossMargins,operatingMargins,profitMargins,debtToEquity,currentRatio,quickRatio,earningsQuarterlyGrowth,revenueGrowth,freeCashflow,operatingCashflow,totalRevenue,ebitda,bookValue,trailingEps,forwardEps,sharesOutstanding,beta,heldPercentInsiders,shortRatio,roe_q,roa_q,ni_growth_q,rev_growth_q,accruals,debt_equity_q,cfo_assets
PPL,26678341632.0,46669615104.0,20.982246,16.751068,1.7759303,2.8387256,12.399,0.086330004,0.03205,0.44116002,0.22501,0.13471,135.081,0.905,0.571,0.257,0.042,-1940249984.0,2654000128.0,9397999616.0,3764000000.0,19.967,1.69,2.11688,752350362.0,0.589,0.00145,3.95,,,,,,,
PNR,11133004800.0,12670358528.0,17.755154,13.299151,2.9219155,2.7750647,12.244,0.17126,0.08663,0.41388,0.2344,0.16237,47.067,1.451,0.659,-0.134,-0.17,558312512.0,751500032.0,4011800064.0,1034800000.0,23.577,3.88,5.18003,161605541.0,1.03,0.01007,2.27,,,,,,,
PNW,12244555776.0,28781060096.0,19.391554,18.111317,1.7321903,2.2045367,13.392,0.09365,0.02335,0.43352002,0.21341999,0.11525,233.288,0.594,0.311,-0.073,0.071,-929501376.0,1771041024.0,5554253824.0,2149111040.0,58.325,5.21,5.57828,121197234.0,0.444,0.00155,7.69,,,,,,,
PRU,41841598464.0,62400598016.0,11.005445,8.2709675,1.3173875,0.6415062,11.986,0.12011,0.00435,0.29015,0.075219996,0.06007,163.891,0.777,0.681,0.848,0.141,7527750144.0,10968999936.0,65223999488.0,5206000128.0,92.061,11.02,14.66334,345000000.0,0.826,0.00176,6.55,,,,,,,
PSKY,10285200384.0,25924681728.0,459.5,10.688656,0.87774587,0.3533219,7.832,-0.00896,0.027490001,0.33328998,0.09345,-0.021329999,126.479,1.04,0.736,-0.281,0.009,17593124864.0,814000000.0,29109999616.0,3310000128.0,10.47,0.02,0.85979,1087672971.0,1.471,0.50778,8.82,,,-2.473684210526316,0.11012235817575089,,,
PSX,81364361216.0,99027353600.0,11.638699,10.239808,2.865756,0.5347043,9.978,0.23452999,0.06036,0.13098,0.08529,0.046609998,62.884,1.32,0.862,3.387,0.531,4545375232.0,8924999680.0,152167006208.0,9925000192.0,71.154,17.52,19.91346,399020916.0,0.687,0.00217,2.61,,,5.593984962406015,-0.03453570911198034,,,
PTC,16027460608.0,17283700736.0,14.326867,16.618681,4.7132964,5.425732,13.546,0.35053003,0.11537,0.84501,0.28232,0.41429,46.335,1.025,0.889,-0.16,-0.068,1031425152.0,955321024.0,2953971968.0,1275965952.0,31.339,10.31,8.88819,108506261.0,0.988,0.00345,2.89,,,,,,0.4018690631028702,
PWR,101009711104.0,107210416128.0,76.95991,35.007843,10.475552,3.0697243,35.209,0.15337,0.052259997,0.15456,0.07217,0.04032,67.78,1.098,0.979,0.969,0.411,1955491328.0,3178248960.0,32905140224.0,3045004032.0,64.136,8.73,19.1917,150343393.0,1.219,0.00666,2.22,,,-0.3245831123681574,-0.11248265064585727,,,
PSA,61327302656.0,72039792640.0,31.335878,35.734493,11.915387,12.489156,20.963,0.21929,0.06985,0.7442,0.45703998,0.41632998,109.632,0.22,0.13,0.395,0.033,2334240256.0,3171916032.0,4910444032.0,3436555008.0,27.561,10.48,9.19,186745748.0,0.945,0.0956,6.77,,,,,,,
RCL,85584666624.0,108451667968.0,19.765287,15.776868,8.360986,4.58113,15.659,0.44669998,0.07682,0.50284,0.2707,0.23541,224.816,0.209,0.113,-0.068,0.065,-1516249984.0,6785999872.0,18681999360.0,6926000128.0,38.273,16.19,20.28286,267452084.0,1.779,0.01818,5.02,,,,,,,
PYPL,50918338560.0,53497073664.0,11.166351,10.19973,2.5690427,1.4919814,8.286,0.24497,0.046230003,0.40477002,0.16966,0.14364,71.751,1.288,0.251,-0.125,0.048,4423124992.0,7474999808.0,34127998976.0,6456000000.0,22.993,5.29,5.79133,862000000.0,1.298,0.0069999998,2.77,,,0.01041666666666674,-0.015326125697992188,,,
QCOM,176252993536.0,183258267648.0,19.184,16.35283,6.4149504,3.999478,15.273,0.33754003,0.11612,0.54226,0.18528,0.21013,55.21,2.016,1.137,-0.249,-0.04,10241000448.0,12401000448.0,44068999168.0,11998999552.0,26.167,8.75,10.26489,1050000000.0,1.663,0.00121,1.83,,,,,,,
REG,14418257920.0,19538442240.0,25.966331,30.557823,2.118856,8.554129,18.24,0.081870005,0.0323,0.71539,0.39643002,0.32996,71.972,0.964,0.888,0.092,0.089,743363968.0,856643008.0,1685532032.0,1071214976.0,36.397,2.97,2.52374,183120547.0,0.819,0.0064499998,4.14,,,,,,,
RJF,33963382784.0,24111384576.0,15.379791,12.450128,2.7346506,2.2285686,,0.18416001,0.02576,0.93156,0.19301,0.15131,47.594,2.109,2.097,0.365,0.151,,1639000064.0,15239999488.0,,64.564,11.48,14.18138,192361711.0,0.92,0.10554,6.02,,,,,,,
REGN,80753778688.0,73034260480.0,19.419659,13.049481,2.4812803,5.198284,15.531,0.14043,0.06526,0.44458,0.33106,0.27865,8.535,3.335,2.633,-0.068,0.167,3065299968.0,4681299968.0,15534699520.0,4702400000.0,316.111,40.39,60.1066,101137842.0,0.188,0.02079,3.6,,,,,,,
RF,26776145920.0,32699144192.0,12.7764225,11.056702,1.5345181,3.6993845,,0.118669994,0.01393,0.0,0.39314997,0.30837,,,,0.012,0.034,,1778000000.0,7238000128.0,,20.482,2.46,2.84262,851929506.0,1.012,0.00261,5.3,,,-0.12966252220248664,-0.06351706036745408,,,
ROP,39782875136.0,50737377280.0,16.753435,16.56852,2.1273727,4.804521,15.669,0.13066,0.04232,0.69525003,0.27725,0.30244,60.531,0.553,0.438,2.089,0.085,2265687552.0,2669100032.0,8280300032.0,3238000128.0,189.083,24.01,24.27797,98900874.0,0.737,0.00387,4.81,,,,,,,
ROK,48976908288.0,52112908288.0,41.334583,29.776543,14.017289,5.458254,24.911,0.30629,0.0999,0.49091998,0.20968,0.13385001,103.347,1.075,0.658,0.383,0.079,1303874944.0,1732000000.0,8972999680.0,2092000000.0,31.464,10.67,14.81166,111048676.0,1.535,0.0017,4.17,,,,,,,
ROST,81872953344.0,82465120256.0,35.448612,29.806316,12.995418,3.4435034,24.036,0.38981998,0.12161,0.32740003,0.13377,0.097399995,74.911,1.541,0.884,0.356,0.206,2047583488.0,3453177088.0,23776063488.0,3430964992.0,19.64,7.2,8.56295,320781076.0,0.877,0.02128,3.15,,,-0.05658717113357414,-0.09842033642771986,,,
RMD,30743250944.0,30025674752.0,20.32023,16.018019,4.7351375,5.4379697,14.154,0.24269,0.14002,0.61618,0.31041,0.26945,12.542,3.1,1.796,0.01,0.086,939248256.0,1805828992.0,5653443072.0,2121287936.0,44.759,10.43,13.23135,145056384.0,0.748,0.00496,7.77,,,,,,,
RSG,65701060608.0,79890055168.0,30.390934,26.594807,5.516248,3.8897083,15.197,0.18152,0.0617,0.43035,0.20429,0.12942,118.798,0.644,0.579,0.029,0.046,1942625024.0,4542000128.0,16890999808.0,5256999936.0,38.896,7.06,8.06774,306212978.0,0.396,0.0015700001,2.25,,,,,,,
RL,23566563328.0,24628862976.0,24.93884,18.981352,8.366048,2.8205864,15.459,0.37537,0.11005,0.70268995,0.18395,0.117639996,110.373,2.045,1.325,0.19,0.14,880087488.0,1317400064.0,8355200000.0,1593200000.0,47.278,15.86,20.83782,37700963.0,1.371,0.02549,4.6,,,,,,,
ROL,18158428160.0,19164645376.0,34.309093,28.93617,13.149827,4.6275077,22.155,0.37008998,0.14061,0.52366,0.18799,0.1355,78.015,0.629,0.424,0.017,0.079,501737504.0,646966016.0,3924018944.0,865038016.0,2.87,1.1,1.30425,481145404.0,0.744,0.38439998,2.85,,,,,,,
RVTY,12791444480.0,15117954048.0,55.125004,19.460749,1.7706194,4.3929515,17.44,0.03211,0.02328,0.54976004,0.17031,0.08158,46.225,1.8,1.357,-0.039,0.013,599390272.0,627633024.0,2911811072.0,866868992.0,64.757,2.08,5.89186,111559773.0,1.072,0.00352,5.09,,,-0.24542754699214087,-0.07708348373697038,,,
RTX,300590497792.0,332908494848.0,39.196835,28.399708,4.5285277,3.2148716,20.944,0.12274,0.04212,0.20347,0.12696,0.08276,57.02,1.011,0.652,0.291,0.145,9880000512.0,14206000128.0,93499998208.0,15895000064.0,49.25,5.69,7.85325,1347758144.0,0.294,0.00085,3.45,,,-0.13607924921793535,-0.03990568555921348,,,
SBAC,19523395584.0,34490613760.0,19.83082,22.42499,-4.2168097,6.801103,18.811,,0.08406,0.742,0.52165,0.34512,,0.165,0.122,-0.12,0.023,752056384.0,1284317952.0,2870621952.0,1833553024.0,-43.642,9.28,8.20647,106088110.0,0.979,0.00769,2.62,,,,,,,
SBUX,120361205760.0,139211194368.0,61.028904,33.950737,-15.680975,3.1394506,24.673,,0.08022001,0.22341,0.12919,0.05172,,0.76,0.496,0.872,-0.014,3065537536.0,4985900032.0,38338301952.0,5642299904.0,-6.733,1.73,3.1098,1140000000.0,0.966,0.00122,6.51,-0.07263856362217018,0.016591776327520416,3.191441441441442,-0.011808966454174952,,-3.628168097840229,
SCHW,187130970112.0,150186000384.0,19.599272,13.789991,3.7262778,7.1904306,,0.20283002,0.020680001,0.97495,0.51881003,0.38793,74.052,0.642,0.642,0.317,0.209,,,26025000960.0,,28.876,5.49,7.80276,1739135507.0,0.75,0.061750002,0.0,,,-0.10206961429915329,-0.043069560758844605,,,
SJM,12842783744.0,19887722496.0,,11.178257,2.3118808,1.4189509,10.326,-0.02386,0.05065,0.34257,0.18456,-0.015319999,128.609,0.777,0.282,,0.058,1005774976.0,1473600000.0,9050900480.0,1926000000.0,51.975,-1.3,10.74944,106880690.0,0.25,0.0227,3.69,,,,,,,
SLB,74993754112.0,84859756544.0,24.64878,15.529583,2.7514293,2.062194,11.494,0.12909001,0.06172,0.16991,0.12706,0.08527,47.002,1.439,0.942,-0.225,0.05,2955124992.0,6533000192.0,36366000128.0,7383000064.0,18.365,2.05,3.25379,1484143231.0,0.749,0.00225,3.86,,,,,,,
SNDK,176982654976.0,175857287168.0,16.447897,4.6415467,13.022194,8.740747,13.938,0.9164,0.43910998,0.71474,0.78494,0.56465,,2.29,1.701,,3.716,7744875008.0,11671000064.0,20248000512.0,12616999936.0,93.088,73.7,261.1651,146000000.0,,0.01176,0.64,,,,,,,
SMCI,20137156608.0,26568441856.0,16.38421,9.400318,2.471223,0.59753805,16.83,0.17877,0.05524,0.08394,0.061100002,0.03701,120.798,2.655,1.2,3.444,1.227,-7448383488.0,-6693234176.0,33700206592.0,1578648960.0,12.597,1.9,3.31159,646873027.0,1.967,0.12874,1.94,,,,,,,
SNPS,79653486592.0,88009940992.0,95.19222,24.072784,2.612986,9.177324,51.885,0.03824,0.014939999,0.82598996,0.10383,0.089090005,35.574,1.434,0.997,-0.95,0.419,3538958592.0,2796464128.0,8679379968.0,1696253056.0,159.201,4.37,17.28051,191479325.0,1.213,0.02987,2.86,,,,,,1.083355839688059,
SNA,21536587776.0,21227388928.0,21.231514,19.512596,3.5644574,4.082843,14.996,0.17932,0.09849,0.5183,0.25397,0.19597,21.595,3.433,2.508,0.041,0.042,1109474944.0,1186200064.0,5274899968.0,1415500032.0,116.806,19.61,21.3375,51727124.0,0.723,0.02398,7.96,,,,,,,
SHW,89754968064.0,103965605888.0,34.139427,27.2108,23.147186,3.6769302,22.078,0.65124,0.09516,0.48981997,0.18124,0.11013,389.958,0.727,0.413,0.118,0.075,2506037504.0,3886700032.0,24410300416.0,4709100032.0,15.973,10.83,13.58762,242758151.0,1.093,0.06375,2.49,,,,,,,
SO,106627153920.0,183502143488.0,22.33494,18.824318,2.8147585,3.5331573,12.87,0.114829995,0.03271,0.48289,0.29612,0.15435,182.058,0.787,0.441,0.334,0.001,-3913374976.0,10650999808.0,30179000320.0,14257999872.0,32.93,4.15,4.92395,1150362966.0,0.327,0.00096000003,5.76,,,,,,,
SOLV,14125165568.0,19017164800.0,10.144255,11.498251,2.8978524,1.6997793,16.696,0.33960998,0.026989998,0.54777,0.09778,0.17256,110.313,1.021,0.501,0.022,0.022,489000000.0,209000000.0,8310000128.0,1139000064.0,28.635,8.18,7.21675,170223729.0,0.671,0.15328,3.34,,,-0.9289099526066351,0.031011450381679406,,,
SPG,84701257728.0,102251954176.0,15.501391,33.07079,15.002692,12.739739,20.804,1.1359,0.05562,0.81582,0.43376,0.70594,457.473,0.196,0.195,0.159,0.193,2494690560.0,4142711040.0,6648586240.0,4915057152.0,14.858,14.38,6.74039,324281912.0,1.326,0.017970001,0.0,,,,,,,
SPGI,120334409728.0,137087410176.0,24.81398,20.16781,3.8200364,7.4639874,16.835,0.14255,0.07033,0.70903,0.4479,0.30536,42.98,0.954,0.83,0.135,0.104,5448249856.0,5728999936.0,16122000384.0,8143000064.0,106.855,16.45,20.23968,294800000.0,1.072,0.00275,1.99,,,-0.08843537414965985,-0.0342078189300411,,,
SRE,54849159168.0,102086164480.0,24.313042,15.167158,1.6998682,4.047311,17.379,0.06679,0.01958,0.43994,0.28328,0.16824,84.663,1.642,0.089,0.686,-0.001,-27657750528.0,5416000000.0,13552000000.0,5873999872.0,49.345,3.45,5.53037,653900348.0,0.576,0.001,3.3,,,,,,,
STE,23143274496.0,24588371968.0,29.066095,19.410976,3.2329955,3.8332546,15.042,0.11389,0.06799,0.44429,0.19214001,0.13333,26.222,1.906,1.165,0.128,0.073,827512512.0,1288499968.0,6037499904.0,1634599936.0,73.452,8.17,12.2338,97457680.0,0.914,0.00306,2.82,,,,,,,
STLD,37616459776.0,41385824256.0,23.81579,13.912147,4.0013113,1.8314937,15.475,0.17568001,0.0787,0.14652,0.114989996,0.07825,46.924,3.183,1.316,0.788,0.334,234191248.0,1571571968.0,20538677248.0,2674440960.0,65.591,11.02,18.86481,143328088.0,1.532,0.06565,2.55,,,,,,,
STZ,23188398080.0,33912760320.0,12.941849,10.955507,2.8196979,2.5603583,9.813,0.2369,0.08574,0.5272,0.35931,0.20143999,123.205,0.913,0.247,0.267,-0.033,2210487552.0,2693600000.0,9056700416.0,3455800064.0,48.147,10.49,12.39194,170752511.0,0.4,0.12933,3.17,,,,,,,
STX,184496521216.0,186401603584.0,58.471943,14.678336,166.54918,15.128865,41.404,3.7152898,0.29354998,0.45576,0.4307,0.26108998,179.88,1.67,1.075,1.652,0.485,1943750016.0,3673999872.0,12195000320.0,4502000128.0,4.88,13.9,55.3714,227000000.0,2.102,0.00232,1.41,,,,,,,
STT,50731917312.0,,16.314487,12.068245,2.1225634,3.37695,,0.12437,0.0086900005,0.0,0.27818,0.23005,,,,-0.237,-0.028,,3473999872.0,15022999552.0,,87.008,11.32,15.30297,274701765.0,1.418,0.00356,0.01,,,,,,,
SW,25323966464.0,38800875520.0,51.361702,14.387032,1.4040596,0.8084009,8.479,0.02715,0.02621,0.18160999,0.05466,0.01587,78.427,1.447,0.773,,0.011,1215000064.0,3296999936.0,31325999104.0,4576000000.0,34.386,0.94,3.3558,524522908.0,0.93,0.0051499996,4.15,,,,,,,
SYK,130042773504.0,142012776448.0,34.951546,20.229269,5.6560616,5.0331993,19.253,0.16508,0.08162,0.65588,0.27015,0.14433,64.391,2.157,1.08,0.443,0.094,4107624960.0,5525000192.0,25837000704.0,7376000000.0,59.941,9.7,16.75938,383573046.0,0.771,0.053629998,2.55,,,,,,,
SWK,15689118720.0,20308217856.0,25.400976,16.29251,1.798961,1.0289499,11.339,0.06886,0.038,0.32213002,0.08443,0.040689997,58.172,1.432,0.466,2.448,0.004,1419049984.0,1551200000.0,15247699968.0,1791000064.0,57.75,4.09,6.37655,151016641.0,1.172,0.00312,3.76,,,,,,,
SYF,25570893824.0,27525894144.0,8.068789,7.4775333,1.682401,2.5808332,,0.20786,0.02902,0.0,0.50219,0.35507,,,,-0.085,0.006,,9694000128.0,9907999744.0,,46.713,9.74,10.51015,325370840.0,1.311,0.00348,5.08,,,,,,,
SWKS,10621669376.0,10508288000.0,36.590675,14.19997,1.8521823,2.6460898,11.939,0.05094,0.03441,0.40734002,0.08825,0.072270006,11.869,3.101,1.312,-0.677,-0.031,448812512.0,716200000.0,4014099968.0,880200000.0,38.128,1.93,4.97325,150405963.0,1.51,0.00399,5.79,,,,,,0.21367536488279523,
SYY,40353021952.0,53517443072.0,23.030054,15.711471,17.545795,0.47725123,11.752,0.77692,0.081070006,0.18496001,0.05013,0.02078,561.403,1.277,0.729,0.038,0.047,1953124992.0,2638000128.0,84552998912.0,4553999872.0,4.804,3.66,5.36487,478740332.0,0.636,0.00154,4.33,0.20863683662851196,0.01521994914031958,-0.2448210922787194,-0.07285457469959311,,7.600936524453694,
T,163018260480.0,329199255552.0,7.8256583,9.279485,1.4816892,1.2811973,7.325,0.18339,0.04163,0.59721,0.24786,0.16943,129.054,0.971,0.602,0.028,0.023,10142000128.0,39899000832.0,127238995968.0,44939001856.0,16.056,3.04,2.56372,6852385650.0,0.417,0.00086000003,1.42,,,,,,,
TAP,8086507008.0,14161306624.0,,8.762925,0.80997294,0.7295987,6.257,-0.19466,0.03793,0.37013,0.11297,-0.20808001,76.03,0.879,0.634,-0.46,-0.033,935137472.0,1977200000.0,11083499520.0,2263399936.0,53.545,-11.44,4.94926,174117990.0,0.427,0.1278,8.36,,,,,,,
TDG,68532625408.0,98522562560.0,37.173847,25.410831,-7.294284,6.8491535,19.337,,0.11817,0.59824,0.46005002,0.21277,,3.019,1.919,0.096,0.225,1457374976.0,2198000128.0,10005999616.0,5095000064.0,-167.974,32.96,48.21763,55933583.0,0.906,0.00408,2.64,,,,,,,
TER,59301609472.0,59083059200.0,52.10302,32.83208,17.267265,13.284318,39.261,0.36465,0.19745001,0.59242,0.33161,0.25766,2.883,2.125,1.315,3.779,1.039,437381248.0,1064950976.0,4464031232.0,1504893952.0,21.967,7.28,11.55303,156340750.0,1.793,0.00269,1.37,,,,,,,
TEL,62722867200.0,67356397568.0,169.00781,16.76188,4.7352524,3.2461894,13.605,0.23290001,0.09691,0.36119,0.20775,0.15609,43.441,1.876,1.07,0.172,0.138,2336875008.0,4417999872.0,19321999360.0,4951000064.0,45.685,1.28,12.90607,289940672.0,1.162,0.0016,3.62,,,,,,,
TECH,11263552512.0,11394563072.0,103.27143,35.37489,5.4259553,9.302486,31.129,0.053400002,0.07452,0.66399,0.25191,0.09049,13.922,4.489,2.797,1.26,-0.015,299849376.0,294857984.0,1210811008.0,366044992.0,13.323,0.7,2.04354,155810652.0,1.277,0.00317,1.51,,,0.27774635139721693,-0.002470312085915083,,,
TFC,63952130048.0,92196134912.0,12.090069,10.482431,1.0897623,3.3609486,,0.09059,0.010620001,0.0,0.39815,0.30692,,,,0.252,0.082,,5797000192.0,19028000768.0,,48.038,4.33,4.99407,1221626188.0,0.87,0.00176,2.85,,,,,,,
TJX,178255101952.0,186855112704.0,31.332039,28.025858,17.14043,2.8945036,21.149,0.6125,0.13871999,0.31351998,0.11771,0.09402,136.307,1.139,0.489,0.286,0.092,4314250240.0,7599000064.0,61583998976.0,8835000320.0,9.414,5.15,5.75754,1104704446.0,0.616,0.00154,2.97,,,-0.16653258246178604,-0.08957711270050694,,,
TDY,32027330560.0,33732577280.0,33.444607,25.91741,2.934958,5.024368,21.183,0.09154,0.05139,0.43339002,0.20198,0.15292,18.565,2.181,1.161,0.199,0.098,912675008.0,1271299968.0,6374400000.0,1592400000.0,235.54,20.67,26.67319,46329138.0,0.92,0.00856,3.79,,,,,,,
TKO,35310157824.0,22970075136.0,65.45965,46.78609,4.1425557,6.659953,14.178,0.07063,0.04496,0.59455,0.32388002,0.0433,59.216,1.278,0.724,0.033,0.182,856147520.0,1795136000.0,5301862912.0,1620128000.0,45.035,2.85,3.98751,73111098.0,0.648,0.18097,4.69,,,,,,,
TMO,219629895680.0,258242887680.0,31.952662,21.591543,4.2504473,4.7399406,21.999,0.13515,0.05129,0.40987998,0.18751,0.15036,80.575,1.551,1.009,0.074,0.105,6237250048.0,9013000192.0,46336000000.0,11738999808.0,139.75,18.59,27.51077,369747286.0,0.847,0.0013600001,2.52,,,0.0006188118811880639,-0.02409638554216864,,,
TGT,67992408064.0,83730407424.0,19.775429,16.654078,4.147044,0.63916457,10.035,0.22015,0.056750003,0.28139,0.0452,0.03243,117.548,0.932,0.182,-0.246,0.067,3141250048.0,7002999808.0,106377003008.0,8344000000.0,36.098,7.57,8.98879,454191112.0,0.973,0.00266,4.15,,,0.10802139037433145,-0.05414303280314148,,,
TPR,32803981312.0,35658579968.0,49.5,20.763023,48.135193,4.1784253,18.097,0.60914004,0.16443,0.76177,0.22415,0.08442,574.912,1.841,1.107,0.691,0.212,1529737472.0,1903100032.0,7850800128.0,1970400000.0,3.373,3.28,7.81967,202044714.0,1.464,0.00319,5.98,,,,,,,
TMUS,190066688000.0,307668680704.0,18.515152,12.272017,3.3848476,2.0617068,8.951,0.17994,0.05973,0.63054,0.2522,0.11455,214.035,0.924,0.585,0.005,0.079,11335999488.0,28832999424.0,92188999680.0,34370998272.0,52.348,9.57,14.43854,1072671613.0,0.327,0.55553,3.77,,,,,,,
TPL,23496224768.0,23265630208.0,43.505745,4.6587796,15.101072,26.178442,31.373,0.36566,0.25811002,0.93336,0.78177,0.60322,1.077,4.552,4.498,0.325,0.312,-32836124.0,603150976.0,897540992.0,741585024.0,22.558,7.83,73.12,68974683.0,0.633,0.0017,10.02,,,0.03884966419838132,0.04500301264243389,,,
TRGP,55080894464.0,74665795584.0,24.580862,21.446009,17.585403,3.2900813,13.581,0.70839995,0.09237,0.43192002,0.27803,0.13545,515.794,0.771,0.611,0.215,0.042,65837500.0,4285499904.0,16741499904.0,5497699840.0,14.607,10.45,11.97752,214431021.0,0.716,0.01368,3.05,,,,,,,
TSCO,18007148544.0,24320536576.0,18.000002,16.84736,6.877612,1.1432585,12.592,0.39513,0.07824,0.36499,0.120740004,0.06425,248.71,1.334,0.137,-0.161,0.023,103175000.0,1285820032.0,15750723584.0,1931484032.0,5.025,1.92,2.05136,521040137.0,0.452,0.00343,2.5,,,-0.5829045002476496,-0.2191072923595111,,,
TRMB,13872465920.0,15051166720.0,31.157068,14.586641,2.4459515,3.762943,17.362,0.08252,0.046529997,0.71480006,0.15874,0.12375,25.062,1.014,0.62,0.483,0.118,370112512.0,505300000.0,3686599936.0,866899968.0,24.33,1.91,4.07976,233111519.0,1.356,0.00402,3.81,,,,,,,
TROW,24322273280.0,22708873216.0,11.436308,11.112757,2.2733073,3.2036715,7.662,0.19399999,0.10659,0.51614,0.28688,0.29262,3.702,4.039,4.039,0.251,0.107,2023912448.0,1932199936.0,7592000000.0,2963800064.0,50.156,9.97,10.26028,213315850.0,1.483,0.017029999,11.13,,,,,,,
TT,106119380992.0,109440081920.0,35.726665,27.60602,12.418827,4.7780213,25.402,0.36643,0.110010006,0.35389,0.19251,0.13278,53.404,1.073,0.742,0.058,0.106,3121687552.0,3876800000.0,22209900544.0,4308400128.0,38.837,13.5,17.47119,220023177.0,1.205,0.00266,3.31,,,,,,,
TSLA,1297742299136.0,1270959308800.0,304.24072,148.06036,14.9388485,12.524173,118.174,0.046669997,0.019299999,0.18852,0.014099999,0.03671,18.373,1.941,1.347,-0.049,0.255,4835999744.0,18684999680.0,103619002368.0,10755000320.0,21.995,1.08,2.21923,3949547394.0,1.827,0.17819001,1.63,,,,,,,
TRV,80157466624.0,84164468736.0,10.330914,12.721857,2.4204235,1.636568,7.331,0.26511,0.04775,0.34730998,0.23698,0.16951999,27.378,0.323,0.19,0.463,0.003,14775124992.0,11025999872.0,48979001344.0,11480000512.0,158.778,37.2,30.20864,208575022.0,0.457,0.00285,3.07,,,-0.2007415254237288,-0.02838813151563757,,,
TSN,20418560000.0,27790559232.0,35.82716,12.9611435,1.1294026,0.36662045,10.025,0.03263,0.02565,0.06554,0.02711,0.01031,44.025,1.433,0.484,1.984,-0.001,1191250048.0,2004000000.0,55694000128.0,2772000000.0,51.39,1.62,4.478,281792507.0,0.378,0.02622,2.96,,,0.2978723404255319,0.0017316017316018062,,,
TTWO,46090682368.0,47213600768.0,,24.411741,13.016845,6.8930955,61.38,-0.09039,-0.00603,0.57126,0.00671,-0.04792,81.607,1.062,0.899,,0.02,1301224960.0,500200000.0,6686499840.0,769200000.0,18.937,-1.73,10.0976,186980443.0,0.983,0.0178,2.59,,,,,,,
TXN,261261885440.0,268312903680.0,43.477203,27.49487,14.504892,13.430416,28.184,0.35176,0.13059,0.58325,0.42576998,0.31111,78.036,4.857,3.245,0.529,0.228,3545250048.0,8666999808.0,19452999680.0,9520000000.0,19.723,6.58,10.40485,913247686.0,1.325,0.00278,1.61,,,,,,,
TTD,6487495168.0,5433123840.0,16.428572,10.188788,2.6492608,2.1696305,7.784,0.15441,0.06252,0.76872003,0.14205,0.13608,16.863,1.724,1.677,-0.286,0.03,582992768.0,1081673984.0,2990138112.0,697982016.0,5.209,0.84,1.35443,426999732.0,1.037,0.02306,4.11,,,,,,,
TYL,12795537408.0,13280533504.0,41.00394,20.352995,4.2106895,5.2663965,28.964,0.09731,0.04176,0.47205,0.14741,0.13361,47.906,1.554,1.47,0.105,0.082,594435648.0,730747008.0,2429657088.0,458521984.0,74.204,7.62,15.35155,40952274.0,0.809,0.00519,4.21,,,0.0027727418150793604,0.00039940994732146073,,,
TXT,15550891008.0,18155790336.0,16.841808,12.369449,1.9430321,1.0164645,10.807,0.12126,0.045479998,0.17628999,0.08701,0.06125,52.285,1.861,0.653,0.012,0.03,452750016.0,1236000000.0,15299000320.0,1680000000.0,46.026,5.31,7.22991,173888981.0,0.908,0.00732,3.99,,,,,,,
UDR,14231505920.0,19275585536.0,24.310125,68.58929,4.2616224,8.057105,18.52,0.13739,0.022449998,0.66581,0.20177999,0.29563,156.144,0.178,0.002,0.832,-0.001,779827776.0,887260032.0,1766329984.0,1040777024.0,9.013,1.58,0.56,324915653.0,0.691,0.0044400003,3.03,,,,,,1.7913821396432164,
UBER,153232850944.0,163655860224.0,16.451754,17.145586,6.172453,2.7746003,21.897,0.3716,0.06877,0.40752,0.13317999,0.17345,51.872,0.843,0.652,0.767,0.122,7244749824.0,10424000512.0,55226998784.0,7473999872.0,12.154,4.56,4.37547,2042560121.0,1.154,0.00196,2.52,,,,,,,
UAL,42051252224.0,59084075008.0,12.131085,8.378222,2.5186133,0.6685201,8.332,0.23252001,0.03381,0.31816,0.05534,0.05558,201.641,0.78,0.688,-0.173,0.16,910124992.0,8913000448.0,62902001664.0,7090999808.0,51.441,10.68,15.4639,324569728.0,1.292,0.00604,3.93,,,,,,,
ULTA,24295411712.0,26376552448.0,21.182535,17.729467,8.903506,1.9117736,13.96,0.47449002,0.15326001,0.43186,0.14168,0.09355,89.209,1.311,0.204,0.116,0.111,973080128.0,1544653056.0,12708310016.0,1889405056.0,63.475,26.68,31.87631,42989311.0,0.852,0.0023999999,3.36,,,,,,,
