,AU,C,CU,IF,M,RB,SC,TA
2018-10-01,-0.571128376581964,0.0,0.39597784591227747,0.30502908624468467,0.0,0.0,-0.1594154869094079,0.0
2018-10-02,-0.5685264190338505,0.0,0.41195797794625255,0.28022693664565407,0.0,0.0,-0.15775381836911503,0.0
2018-10-03,-0.5587668592439682,0.0,0.40755813767305327,0.2914081630085136,0.0,0.0,-0.1685376173604957,0.0
2018-10-04,-0.5457369207020442,0.0,0.4201040844829544,0.2792589928657715,0.0,0.0,-0.17661693717710936,0.0
2018-10-05,-0.43717478034853907,0.0,0.337478010041097,0.22598558575067443,0.0,0.0,-0.16727372250060973,0.24884311529303396
2018-10-08,-0.384606640683932,0.0,0.2967249508299769,-0.19587260899813227,0.0,-0.18001896831726327,-0.1468378627315345,0.22286986972722633
2018-10-09,-0.3873109987174036,0.0,-0.2885929962879119,-0.1991273436697961,0.0,-0.1749221383875483,-0.14850166674642726,0.22596105508234604
2018-10-10,-0.3321519989677297,-0.23286587717999838,-0.24319147914819034,-0.16505820418967368,0.0,-0.15294676822860984,-0.12340566300024078,0.19296284389708623
2018-10-11,-0.3265883053630537,-0.23298720687638366,-0.2708893227650722,-0.15834752680775108,0.0,-0.15150355596248866,-0.12223357130049209,0.18234691216567248
2018-10-12,-0.32750874573281286,-0.23943120464886586,-0.24683291685655273,-0.1483613961458951,0.0,-0.14597804109037643,-0.12387110796511358,0.20610607699204364
2018-10-15,-0.3385096696160412,-0.24864491230397304,-0.25746839805820704,-0.154253646813793,0.0,-0.1533769376657716,-0.128301916312685,0.23567998558324668
2018-10-16,-0.30490215111469604,-0.21439002106388766,-0.21460335916037446,-0.1555127362463415,-0.17831938627341543,-0.13644222056905383,-0.1117705075572595,0.17712774436659348
2018-10-17,0.32059181400930414,-0.2096342080000814,-0.2105268732312468,-0.16365653234740485,-0.16992775997247248,-0.1393608863679044,-0.10673745257297546,0.17821066279067846
2018-10-18,0.39087907932973076,-0.21393555811518478,-0.21542626927182987,-0.13507892729767867,-0.17174932820178457,-0.14603080272603175,-0.10679786885839958,0.17829510750728786
2018-10-19,0.362158487460298,-0.22197472578925526,-0.21832807271635027,-0.13654769891224694,-0.17897386685349997,-0.15170202616549094,-0.10121752034470956,0.18612973082044434
2018-10-22,0.34410131713064057,-0.23981458517760246,-0.21021803679837575,-0.13888742483716965,-0.16759667792045913,-0.15174313938985692,-0.09937370129744144,0.19272833571646872
2018-10-23,0.3431652400901391,-0.2495523422072541,-0.23560914007482756,-0.1448655528630924,-0.15836743477818913,-0.1558359480792742,-0.10196889477935733,0.18487537730318107
2018-10-24,0.33619747297387276,-0.26637856179909986,-0.2014426322198279,-0.14106847464803127,-0.1683963055672496,-0.1589300052954726,-0.12380437705491525,0.19099758595096433
2018-10-25,0.343988596608273,-0.2676229744355106,-0.20743224101263483,-0.14980582368386275,-0.1399722602601677,-0.16662755415243588,-0.1283608112798634,0.1856564968868396
2018-10-26,0.38180438040340403,-0.2959614416206695,-0.23636244726938482,-0.16947906105082433,-0.1535218893177652,0.0,-0.14399644255737573,0.21206861288664758
2018-10-29,0.3529499629420381,-0.2465473179062228,-0.22027382185566857,-0.1505842677559943,-0.13498288446398393,0.15863495887448564,-0.1388943774400105,0.19040354620683703
2018-10-30,0.3651793483140066,-0.24212313073999694,-0.20957794370772567,-0.1544422144472094,-0.1319521874305922,0.15273326578035848,-0.15093072194563417,0.1764464655445632
2018-10-31,0.37069242855828627,-0.22561488936159738,-0.2108403245173782,-0.15537076884771156,-0.13336202656092877,0.15726030876859098,-0.15175561026483944,0.1775212916235076
2018-11-01,0.3681406945267528,-0.22686419689200674,-0.21433129649401386,-0.1638734190106005,-0.13599254667048075,0.16415501675811994,-0.15294668398330574,0.1833954908267374
2018-11-02,0.3958938407927831,-0.23218898173223945,-0.22788252507426277,-0.16777854917106705,-0.14146056928147185,0.1696403368336085,-0.13809697678456473,0.2076489068850488
2018-11-05,0.37273174750646654,-0.21907953112772444,-0.2059073598295049,-0.16452951673446348,-0.13944504559327014,0.2399300129612394,-0.13503861278653354,0.20122220533542007
2018-11-06,0.35817508546764387,-0.21685044760346167,-0.20675524330580913,-0.16669445826964224,-0.13955654503532286,0.2510032704558848,-0.1375537224861839,0.2053952911748832
2018-11-07,0.3587626024299683,-0.21172510695883115,-0.2142408060758885,-0.1779851355588411,-0.1393545836448499,0.22283145489501158,-0.1536787325449674,0.2101954439379249
2018-11-08,0.32568597616851136,-0.20922099654353563,-0.21087627595562838,-0.19085712367476307,-0.1388655301520533,0.2113778114249983,-0.1559474832244949,0.2180600548224726
2018-11-09,0.3216429566791747,-0.21670896865818387,-0.21469710896243288,-0.20887460597584503,-0.1425632093857696,0.22469131387438612,-0.15825428063946637,0.22523901402716776
2018-11-12,0.3207845063277482,-0.22575086134640585,-0.21589636830040673,-0.2068917047528761,-0.13849079745936835,0.22010122708532856,-0.1269980997698334,0.2188290736893098
2018-11-13,0.30933767248086363,-0.21502126398584345,-0.20903849290884743,-0.2070792368037372,-0.13157686374878297,0.2003222296676895,-0.11408430473509665,0.261840050973284
2018-11-14,0.30643162851460687,-0.2101880881029134,-0.22425589547353203,-0.21464237495227276,-0.12334696965897286,0.1997200455996505,-0.11720951088977621,0.2565397126342628
2018-11-15,0.2979076336504313,-0.19234165947847712,-0.20190672817550534,-0.2828640073894284,-0.12400333099234385,0.18862494175372008,-0.10844675498575912,0.2548324054499891
2018-11-16,0.3072359327562236,-0.18926833037932755,-0.1766537120140059,-0.30025321969648183,0.1272247986928199,0.18876992907811035,-0.10797405805127788,0.2576069613040852
2018-11-19,0.3238028801836842,-0.18870867745036046,-0.17332932681363789,-0.29556805443295847,0.1299752935242287,0.18431301379145404,-0.10183921108457589,0.2721594573724934
2018-11-20,0.32765094100179676,-0.18924269351619286,-0.17194636981824343,-0.2961204162112441,0.1449714073038931,0.18450283231782533,-0.0997169516639046,0.30323487970213825
2018-11-21,0.33489304397779074,-0.19001985589034118,-0.18108447878563405,-0.3605145175463088,0.1417135601760132,0.18407745466776992,-0.09855263160628136,0.25644785039225804
2018-11-22,0.40817403263380336,-0.2278547819570431,-0.21229808664255093,0.0,0.18775107460417248,0.22012027635843695,-0.11313787927103414,0.33979696850862806
2018-11-23,0.3500505204424519,-0.19627771823070367,-0.17923174931948105,0.2698841143025273,0.15020494107117507,0.18861164826089638,-0.09765586518208252,0.2748050911893198
2018-11-26,0.3449483682670692,-0.1932729014999769,-0.1770549661138167,0.2643168475478687,0.15025530982709048,0.2120773665073539,-0.09543428059341573,0.26940156993054853
2018-11-27,0.0,-0.2327420570018358,-0.22038131990991175,0.32010122940158897,0.1867209438329874,0.2648590491829564,0.11770613883206488,0.36438822620236333
2018-11-28,-0.30235113224365207,-0.20221006868324895,-0.17675615780458787,0.25481191279924614,0.1562771361388946,0.1980204399505058,0.09324118853513717,0.32000748065680634
2018-11-29,-0.3076069596060374,-0.19692422032904044,-0.17839084600131144,0.24894224582092142,0.15040345280453757,0.19689503548895756,0.092958405175578,0.30996415057077864
2018-11-30,-0.2914545266563793,-0.2107295774977279,-0.17278969086140727,0.2870455459486118,0.15371147049737519,0.2097131821241752,0.08984501972114349,0.2967901717823102
2018-12-03,-0.29770372484914936,-0.20771864245919783,0.17779632285201472,0.2969847800653893,0.13780386325577162,0.21389296536622324,0.0912576708628241,0.3013561943472481
2018-12-04,-0.34824092014479735,-0.2367716987203418,-0.18531328168861771,0.29642809198190573,0.0,0.2385898313814025,0.10147357139672364,0.32778404690147483
2018-12-05,-0.3546902930850601,-0.2439656851425769,-0.1838851500779897,0.2945982024025663,0.0,0.24262929472647365,0.09992274514089454,0.32704175176557343
2018-12-06,-0.3232983526522319,-0.23086812035968998,0.1727028584516136,0.28013964604443004,-0.14303780419420165,0.24095434968157256,0.09367744219355255,0.2665747458856178
2018-12-07,-0.3401946506883151,-0.23363679343351504,-0.17189317329635728,0.2764403714851581,-0.14425354835646906,0.25050016278313264,0.09656494954769976,0.2528247036736824
2018-12-10,-0.3261695866185927,-0.22178486535709965,0.16173611715924674,0.27107541465319807,-0.1490547047023676,0.24431123803239296,0.10355179502952445,0.2497995715990873
2018-12-11,-0.3310702458945547,-0.22605691488412358,0.1572691077401296,0.2754051286300595,-0.1509621742368319,0.2620251056283844,0.10766207292323976,0.2533189492496663
2018-12-12,-0.3276520961932675,-0.2229559894135955,0.15415937902079602,0.2730871013325216,-0.1673368653548012,0.2530543243140484,0.11280845890366843,0.25386817416543334
2018-12-13,-0.3271987532979215,-0.2319412096747446,0.15472707984504247,0.26744053846085575,0.16367761302005765,0.2539412714846051,0.11046755319756078,0.25422732274284837
2018-12-14,-0.3309722375824172,-0.24092679545178725,0.16507296606081495,0.2664778318715149,0.16214427115764823,0.2571280247443062,0.11214934909283035,0.23332934972985372
2018-12-17,-0.3322918725544613,-0.24165599495319662,0.16492236322241627,0.2730476025298025,0.16124407032910687,0.25950948144004654,0.11873222134929065,0.23834103993318262
2018-12-18,-0.33203638577699623,-0.24542675454187635,0.15887844320427374,0.27716940261304895,0.16341978377478492,0.2554991072884449,0.11880755205340132,0.2243302776898429
2018-12-19,-0.3407016801906102,-0.2556280389987623,0.16414774696231713,0.27744475186947437,0.17228173723138454,0.26387426979046397,0.11796939138116806,0.23504580966603317
2018-12-20,-0.34279801158460077,-0.2442923938645451,0.16540365659204026,0.27060954188637776,-0.1669128342914337,0.265116191568395,0.12208313779477976,0.23069845813253984
2018-12-21,-0.34015824933914607,-0.240779872307032,0.16106537253807088,0.2932663491920012,-0.16477693503231577,0.25942476497490663,0.11892999868394931,0.23004383750756238
2018-12-24,-0.32424781914801565,-0.24596722364953455,0.16262204067066796,0.3004654388403597,-0.16865696016821893,0.2635931573453538,0.1191833571892966,0.22921465467617677
2018-12-25,-0.3496418153280313,-0.2580121117239538,0.16443997254084494,0.3047058368330093,-0.1707418786693351,0.26529142579737475,0.12018742385878611,0.23236450474748818
2018-12-26,-0.37170201067720077,-0.26217220022538223,0.17066769418454464,0.32535754657339083,-0.17329283574425672,0.3165852931743947,0.0,0.23185591914524722
2018-12-27,-0.371921713669519,-0.29305234083788867,0.16637529030543285,0.3134156832843498,-0.15888759466297753,0.31757830102151646,0.0,0.22964298266941105
2018-12-28,-0.4145430843304832,-0.28965887778550276,0.16246104954737,0.30828333170146793,-0.15587960450422886,0.31444853837040104,0.0,0.23181983378341256
2018-12-31,-0.49750888285031836,0.0,0.20098855774181473,0.33380611337681787,-0.19969296121542662,0.3693114014675064,0.0,0.2706617189911503
2019-01-01,-0.4212708495419764,0.2914865763129,0.1776157351563506,0.2799282703555553,-0.16857836721240593,0.2996881924138179,0.0,0.21528623734816618
2019-01-02,-0.42317836342396187,0.3139924393971483,0.18831665283151583,0.3015982279700432,-0.1852921053856791,0.3266301037765102,0.0,0.227514485020498
2019-01-03,-0.4592819139812597,0.321212650492149,0.16351734077104801,0.2922159957550372,-0.18717166391527812,0.31287920293830257,0.0,0.2251451089678205
2019-01-04,-0.46346380788139374,0.3034052634661345,0.16905369694320715,0.29718326241854265,-0.19375408866886354,0.32858035560955595,0.0,0.23056435376810866
2019-01-07,-0.481809152844377,0.3018629959036004,0.1736175739267883,0.2929302949553137,-0.19575477732257188,0.28681080603744485,0.0,0.23105534296354732
2019-01-08,-0.49006641122484257,0.3126865991459525,0.18483422200697,0.3044399816933284,-0.19316554867770963,0.29765689731290007,0.0,0.23618647341869453
2019-01-09,-0.4708919832493774,0.3058887810330498,0.1795557174753759,0.2794419301210811,-0.18402265499829054,0.28749915814093313,0.0,0.21868377775062428
2019-01-10,-0.46973398950443424,0.308836930526468,0.1852211505574281,0.277000080242577,-0.18941501528635232,0.24424278386616632,0.0,0.22747419521644047
2019-01-11,-0.4551896655735768,0.291170250927562,0.1960412645448794,0.24829459589811426,-0.17891499363036006,0.23984318331641352,0.0,0.24232345999133045
2019-01-14,-0.46586735461894,0.2828211392662672,0.1941102644935355,0.2342817562190705,-0.18176040265333404,0.24207580227430625,0.0,0.23288559508585205
2019-01-15,-0.42441444705681886,0.291948066845281,0.20611952353461505,0.2409843139814562,-0.18379259847948975,0.2540746691347639,0.0,0.24018237862056532
2019-01-16,-0.4114890708757394,0.2803554511066185,0.2014830951097561,0.22581428872915582,-0.17199694338653407,0.24372546847944881,0.0,0.2304377753708969
2019-01-17,-0.37829589722994855,0.30797300419072104,0.16919941193373944,0.24939392147977146,-0.1742998967988857,0.23571616875109247,0.0,0.2362897178353467
2019-01-18,-0.37681239875600986,0.3064321962669386,0.17312196748143044,0.25819730406668195,-0.15838857669920794,0.24375404620608546,0.0,0.23561162799795057
2019-01-21,-0.36335393987720643,0.2738975457609159,0.15682436131293145,0.23222877692167762,-0.1401221162449584,0.2263610601137767,-0.14673613010405423,0.21259628561764365
2019-01-22,-0.3767029411134259,0.283326991154066,0.15745925118238188,0.23396995043837895,-0.14064658875497507,0.2072181400335818,-0.1527699210684526,0.20824875292148395
2019-01-23,-0.37967240957875154,0.27678351004311263,0.15329614417710488,0.2252561149551668,-0.13848174433309768,0.19963629385386814,-0.15403087724825704,0.20622214268454517
2019-01-24,-0.3527122796371012,0.254399724080812,0.16021627196161442,0.25433299014057015,-0.16540162197859126,0.1971174099734413,-0.14809483919908875,0.21513404429617422
2019-01-25,-0.35715544693503043,0.2929073645948829,0.19490624554556743,0.2822343893163834,-0.18791370728860599,0.0,-0.17155926803088636,0.2531142297005918
2019-01-28,-0.3149891587169063,0.25491078396543104,0.17070384909222885,0.2651768574369908,-0.16480900075855906,-0.2019391915606068,-0.153587492311061,0.2087157960997691
2019-01-29,-0.30429843042731347,0.25026032045346014,0.16664755404947787,0.2819965447116095,-0.15409041719129007,-0.1962396397964747,-0.1456530879383188,0.21580690176302178
2019-01-30,-0.3015981534668729,0.23816638349903488,0.169342329079187,0.27110002415771334,-0.15041844390206735,-0.19655349686707196,-0.1453059975574884,0.2144370049490872
2019-01-31,-0.30383085663199216,0.24054916490866307,0.19479272292699024,0.2755540632072736,-0.1431971413469543,-0.19809412239968235,-0.14233895193970425,0.2222351628714179
2019-02-01,-0.28267723843267706,0.26957865666363817,0.18730206579063532,0.25515938451648273,-0.13541136085630712,-0.18957486429971687,-0.1437796793616312,0.21845937305710894
2019-02-04,-0.2908704609557267,0.2781630940413369,0.19486367568831842,0.2858272164077338,-0.1378412124960084,-0.19421257922859092,-0.14418679469890888,0.21828156236337984
2019-02-05,-0.2957164800175443,0.2550280034205555,0.2070638122166898,0.2702637616789776,-0.15079743389268516,-0.196610602846338,-0.14436865275219862,0.23992917642034248
2019-02-06,-0.2987272729737656,0.2502163840729098,0.20366190745164725,0.2705167063994401,-0.14882390429056722,-0.19738771393535892,-0.1465098266150562,0.2515472198143218
2019-02-07,-0.3453339139333189,0.24806766390563392,0.23084227387248546,0.2849104035917219,-0.17169777313382065,0.0,-0.15845562119831438,0.28588295756074494
2019-02-08,-0.339502448474717,0.25982816323237873,0.23521360938281197,0.29484144382975364,-0.17381473135388822,0.0,-0.18132776717898358,0.2461249417871644
2019-02-11,-0.34848343005075855,0.22575287140599073,0.22567477712019035,0.30685174413177235,-0.1816023977984292,0.0,-0.18594618226400697,0.2543775705045371
2019-02-12,-0.3944403466729266,0.20979377906041966,0.21991773515423482,0.29208870280019883,-0.16843266408606203,0.0,-0.17679435705772406,0.26344351110078384
2019-02-13,-0.3381281379684264,0.1860602969842007,0.19600470291413777,0.2732046042875815,-0.15146858397499527,0.21259957472982932,-0.15600669090030417,0.24566932379893022
2019-02-14,-0.34858815862989967,0.1821145751548956,0.2258856163720023,0.27101149150023957,-0.15334319975790228,0.21553636207287383,-0.16201225109158202,0.24780287042345786
2019-02-15,-0.3496886720884208,0.18275822693089935,0.2037026195303815,0.27763590030615876,-0.16812571462933157,0.20882897879282952,-0.16436892083456417,0.25869760749083454
2019-02-18,-0.3388614969305147,0.17831820353019517,0.20247031376862293,0.2727961497973071,-0.18392899021639578,0.20737776649968134,-0.1698954746351277,0.2578649620074265
2019-02-19,-0.36284191340250666,0.1739587258020829,0.19520887862252262,0.26199573332305814,-0.1799941762837801,0.22697555962332014,-0.1667795379100096,0.26336758596391197
2019-02-20,-0.3791636771958323,0.20185643023444297,0.2228753672093871,0.3045838800594239,-0.20787760885018303,0.2599385225681582,0.0,0.253734875301999
2019-02-21,-0.38964013555639293,0.20515871096134297,0.22745853457732543,0.30720983333769286,-0.20939023625870504,0.2711896795644377,0.0,0.24046113616601625
2019-02-22,-0.37121269288564274,0.21206994021799105,0.23842697175061484,0.32465522505058647,-0.23059403027825745,0.27492466714449637,0.0,-0.2490367314354835
2019-02-25,-0.36968567067409897,0.21034074647558376,0.2359957198335314,0.2916825641159194,-0.23162994394348327,0.2905448600637978,0.0,-0.264777655131063
2019-02-26,-0.3332215098044923,0.19210064329922744,0.2042326675987635,0.26383575928218067,-0.21831490732128236,0.270013742490546,0.15419932786296425,-0.23820776400423196
2019-02-27,-0.3109399967900635,0.18915821350640494,0.2049505050005497,0.27323452177923424,-0.22192385689858438,0.2738535012171467,0.16152232102826733,-0.24266555539606646
2019-02-28,-0.3095637055880325,0.18824565088942555,0.18796207494946648,0.2846039314653493,-0.23904799820902992,0.2644446812411449,0.16167630552395748,-0.24796108441641296
2019-03-01,-0.305473342403831,0.1880700227271518,0.18781900285159642,0.2894249980522612,-0.23742609167635262,0.2594655582057655,0.15548583688896062,-0.25074758360883015
2019-03-04,-0.3239589282461697,0.2026591071848386,0.1824023351299377,0.3050606001431019,-0.25622669465842884,0.27615109161227086,0.15976300782063904,-0.2881372721269446
